antecedents,antecedents_description,consequents,consequents_description,support,confidence,lift
22356,CHARLOTTE BAG PINK POLKADOT,23206,LUNCH BAG APPLE DESIGN,0.006681132937414344,0.319298245614035,22.84326710816777
22356,CHARLOTTE BAG PINK POLKADOT,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,0.0061671996345363175,0.23376623376623376,16.573742047426258
22356,CHARLOTTE BAG PINK POLKADOT,23204,CHARLOTTE BAG APPLES DESIGN,0.007880310644129739,0.4351851851851852,23.744937055281884
22356,CHARLOTTE BAG PINK POLKADOT,20726,LUNCH BAG WOODLAND,0.005824577432617634,0.22077922077922077,5.796530306275433
22356,CHARLOTTE BAG PINK POLKADOT,20725,LUNCH BAG RED RETROSPOT,0.009707629054362723,0.6038961038961038,24.330759330759328
22356,CHARLOTTE BAG PINK POLKADOT,20727,LUNCH BAG  BLACK SKULL.,0.008793969849246231,0.6050955414012739,23.32600732600733
22356,CHARLOTTE BAG PINK POLKADOT,21931,JUMBO STORAGE BAG SUKI,0.0053677478300593875,0.20346320346320346,4.236679689711794
22356,CHARLOTTE BAG PINK POLKADOT,21212,PACK OF 72 RETROSPOT CAKE CASES,0.006395614435815441,0.32631578947368417,24.31133004926108
22356,CHARLOTTE BAG PINK POLKADOT,47566,PARTY BUNTING,0.005881681132937414,0.22294372294372294,3.0717470308343637
22356,CHARLOTTE BAG PINK POLKADOT,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.0051964367291000456,0.19696969696969696,6.57015873015873
22356,CHARLOTTE BAG PINK POLKADOT,85099B,JUMBO BAG RED RETROSPOT,0.007423481041571494,0.319298245614035,17.688888888888886
22356,CHARLOTTE BAG PINK POLKADOT,20719,WOODLAND CHARLOTTE BAG,0.010678391959798994,0.7165354330708661,36.0464720435428
22355,CHARLOTTE BAG SUKI DESIGN,47566,PARTY BUNTING,0.0061671996345363175,0.199630314232902,2.7505319141200473
22355,CHARLOTTE BAG SUKI DESIGN,22356,CHARLOTTE BAG PINK POLKADOT,0.012277295568752854,0.6624203821656051,37.05166240409207
22355,CHARLOTTE BAG SUKI DESIGN,22382,LUNCH BAG SPACEBOY DESIGN ,0.0077661032434901784,0.5301204819277108,19.653023501452335
22355,CHARLOTTE BAG SUKI DESIGN,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.0051964367291000456,0.16820702402957485,5.610745532963647
22355,CHARLOTTE BAG SUKI DESIGN,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.005025125628140704,0.16266173752310537,1.6268031681922452
22355,CHARLOTTE BAG SUKI DESIGN,21212,PACK OF 72 RETROSPOT CAKE CASES,0.00713796253997259,0.3826086956521739,22.607399583370007
22355,CHARLOTTE BAG SUKI DESIGN,20728,LUNCH BAG CARS BLUE,0.009079488350845134,0.5662650602409638,21.51150003509675
22355,CHARLOTTE BAG SUKI DESIGN,20724,RED RETROSPOT CHARLOTTE BAG,0.015475102786660576,0.8267716535433071,37.583570767807586
22355,CHARLOTTE BAG SUKI DESIGN,22384,LUNCH BAG PINK POLKADOT,0.00713796253997259,0.2310536044362292,4.934403318155177
22355,CHARLOTTE BAG SUKI DESIGN,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,0.006795340338053906,0.21996303142329018,15.595111766334647
22355,CHARLOTTE BAG SUKI DESIGN,23204,CHARLOTTE BAG APPLES DESIGN,0.009536317953403381,0.6308724832214765,31.385906040268456
22355,CHARLOTTE BAG SUKI DESIGN,20723,STRAWBERRY CHARLOTTE BAG,0.013133851073549566,0.7388535031847134,34.22790611467758
22355,CHARLOTTE BAG SUKI DESIGN,21931,JUMBO STORAGE BAG SUKI,0.007480584741891274,0.2421441774491682,5.042127033876139
22355,CHARLOTTE BAG SUKI DESIGN,79321,CHILLI LIGHTS,0.00548195523069895,0.17744916820702403,6.1291712695096745
22355,CHARLOTTE BAG SUKI DESIGN,20725,LUNCH BAG RED RETROSPOT,0.009821836455002285,0.5843373493975903,21.21526702303042
22355,CHARLOTTE BAG SUKI DESIGN,23205,CHARLOTTE BAG VINTAGE ALPHABET ,0.008508451347647328,0.5628742514970059,30.803293413173648
22355,CHARLOTTE BAG SUKI DESIGN,85099B,JUMBO BAG RED RETROSPOT,0.007880310644129739,0.255083179297597,2.9465808943664373
22355,CHARLOTTE BAG SUKI DESIGN,20726,LUNCH BAG WOODLAND,0.006852444038373686,0.22181146025878,5.8236316222665
22355,CHARLOTTE BAG SUKI DESIGN,20719,WOODLAND CHARLOTTE BAG,0.012848332571950663,0.7165354330708661,37.583570767807586
22355,CHARLOTTE BAG SUKI DESIGN,20727,LUNCH BAG  BLACK SKULL.,0.0094792142530836,0.6470588235294118,20.127304611592965
22355,CHARLOTTE BAG SUKI DESIGN,23206,LUNCH BAG APPLE DESIGN,0.007823206943809958,0.3394833948339483,19.721927752139155
23205,CHARLOTTE BAG VINTAGE ALPHABET ,23206,LUNCH BAG APPLE DESIGN,0.006909547738693468,0.37812500000000004,8.805485372340428
23205,CHARLOTTE BAG VINTAGE ALPHABET ,23207,LUNCH BAG ALPHABET DESIGN,0.006052992233896756,0.33125,9.882197614991483
23205,CHARLOTTE BAG VINTAGE ALPHABET ,20725,LUNCH BAG RED RETROSPOT,0.005881681132937414,0.321875,5.001486246672583
23205,CHARLOTTE BAG VINTAGE ALPHABET ,22355,CHARLOTTE BAG SUKI DESIGN,0.008508451347647328,0.7096774193548387,30.80329341317365
23205,CHARLOTTE BAG VINTAGE ALPHABET ,23204,CHARLOTTE BAG APPLES DESIGN,0.008851073549566012,0.6382978723404255,31.775806451612905
23205,CHARLOTTE BAG VINTAGE ALPHABET ,22382,LUNCH BAG SPACEBOY DESIGN ,0.005938784833257195,0.325,6.687896592244418
23205,CHARLOTTE BAG VINTAGE ALPHABET ,20724,RED RETROSPOT CHARLOTTE BAG,0.008851073549566012,0.7674418604651163,29.564080459770114
23205,CHARLOTTE BAG VINTAGE ALPHABET ,20727,LUNCH BAG  BLACK SKULL.,0.006452718136135222,0.353125,6.259033400809717
23205,CHARLOTTE BAG VINTAGE ALPHABET ,20719,WOODLAND CHARLOTTE BAG,0.00708085883965281,0.652482269503546,27.205403579871664
23205,CHARLOTTE BAG VINTAGE ALPHABET ,20723,STRAWBERRY CHARLOTTE BAG,0.008051621745089083,0.744186046511628,31.775806451612905
23205,CHARLOTTE BAG VINTAGE ALPHABET ,22356,CHARLOTTE BAG PINK POLKADOT,0.007366377341251713,0.6808510638297872,25.807497467071936
23205,CHARLOTTE BAG VINTAGE ALPHABET ,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.006052992233896756,0.33125,11.049238095238096
23205,CHARLOTTE BAG VINTAGE ALPHABET ,20728,LUNCH BAG CARS BLUE,0.005767473732297853,0.31562500000000004,6.210365168539327
21484,CHICK GREY HOT WATER BOTTLE,22112,CHOCOLATE HOT WATER BOTTLE,0.005767473732297853,0.3377926421404682,9.031182823150962
22899,CHILDREN'S APRON DOLLY GIRL ,22367,CHILDRENS APRON SPACEBOY DESIGN,0.005767473732297853,0.5153061224489796,24.791320923973984
22367,CHILDRENS APRON SPACEBOY DESIGN,21156,RETROSPOT CHILDRENS APRON,0.005596162631338511,0.2692307692307693,20.322281167108756
22367,CHILDRENS APRON SPACEBOY DESIGN,47591D,PINK FAIRY CAKE CHILDRENS APRON,0.008051621745089083,0.38736263736263743,21.066753122653747
22367,CHILDRENS APRON SPACEBOY DESIGN,22899,CHILDREN'S APRON DOLLY GIRL ,0.005767473732297853,0.2774725274725275,24.791320923973984
23254,CHILDRENS CUTLERY DOLLY GIRL ,23256,CHILDRENS CUTLERY SPACEBOY ,0.007023755139333029,0.7151162790697675,55.65829457364342
23256,CHILDRENS CUTLERY SPACEBOY ,23254,CHILDRENS CUTLERY DOLLY GIRL ,0.007023755139333029,0.5466666666666666,55.6582945736434
79321,CHILLI LIGHTS,20719,WOODLAND CHARLOTTE BAG,0.005082229328460484,0.1755424063116371,7.319282426974735
79321,CHILLI LIGHTS,22726,ALARM CLOCK BAKELIKE GREEN,0.0051964367291000456,0.1794871794871795,4.535612535612536
79321,CHILLI LIGHTS,22423,REGENCY CAKESTAND 3 TIER,0.0051964367291000456,0.1794871794871795,2.222899212998223
79321,CHILLI LIGHTS,22355,CHARLOTTE BAG SUKI DESIGN,0.00548195523069895,0.18934911242603553,6.1291712695096745
79321,CHILLI LIGHTS,20727,LUNCH BAG  BLACK SKULL.,0.005082229328460484,0.1755424063116371,3.1114358495236725
79321,CHILLI LIGHTS,20725,LUNCH BAG RED RETROSPOT,0.0061671996345363175,0.21301775147928992,3.3099972173072985
79321,CHILLI LIGHTS,47566,PARTY BUNTING,0.005824577432617634,0.20118343195266272,2.7719309680212665
79321,CHILLI LIGHTS,20724,RED RETROSPOT CHARLOTTE BAG,0.005139333028780265,0.17751479289940827,5.005859989137581
85049G,CHOCOLATE BOX RIBBONS ,22077,6 RIBBONS RUSTIC CHARM,0.005710370031978072,0.5586592178770949,16.332621408119678
22112,CHOCOLATE HOT WATER BOTTLE,21484,CHICK GREY HOT WATER BOTTLE,0.005767473732297853,0.15419847328244274,9.03118282315096
22112,CHOCOLATE HOT WATER BOTTLE,47566,PARTY BUNTING,0.0051964367291000456,0.13893129770992366,1.914213127849082
22112,CHOCOLATE HOT WATER BOTTLE,22113,GREY HEART HOT WATER BOTTLE,0.006395614435815441,0.17099236641221374,6.59563506742442
22112,CHOCOLATE HOT WATER BOTTLE,22111,SCOTTIE DOG HOT WATER BOTTLE,0.012048880767473732,0.3893129770992367,18.30241303345458
22112,CHOCOLATE HOT WATER BOTTLE,84029E,RED WOOLLY HOTTIE WHITE HEART.,0.006395614435815441,0.17099236641221374,9.506089906700595
22112,CHOCOLATE HOT WATER BOTTLE,22114,HOT WATER BOTTLE TEA AND SYMPATHY,0.012962539972590224,0.5445544554455446,20.076289734236585
22112,CHOCOLATE HOT WATER BOTTLE,23356,LOVE HOT WATER BOTTLE,0.005938784833257195,0.15877862595419848,6.986259541984733
22112,CHOCOLATE HOT WATER BOTTLE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.00548195523069895,0.1465648854961832,1.4658162620269335
22112,CHOCOLATE HOT WATER BOTTLE,21485,RETROSPOT HEART HOT WATER BOTTLE,0.009022384650525354,0.24122137404580152,9.34572721745592
22112,CHOCOLATE HOT WATER BOTTLE,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,0.005310644129739607,0.14198473282442747,7.650574280681151
22112,CHOCOLATE HOT WATER BOTTLE,22423,REGENCY CAKESTAND 3 TIER,0.005881681132937414,0.15725190839694655,1.9475215133290864
22112,CHOCOLATE HOT WATER BOTTLE,20725,LUNCH BAG RED RETROSPOT,0.005025125628140704,0.13435114503816795,2.087628440025197
22112,CHOCOLATE HOT WATER BOTTLE,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.005710370031978072,0.15267175572519084,3.0107970565985833
22112,CHOCOLATE HOT WATER BOTTLE,21479,WHITE SKULL HOT WATER BOTTLE ,0.0061671996345363175,0.16488549618320608,7.6794542796816625
22112,CHOCOLATE HOT WATER BOTTLE,22835,HOT WATER BOTTLE I AM SO POORLY,0.014961169483782549,0.5022026431718062,18.30241303345458
22112,CHOCOLATE HOT WATER BOTTLE,23355,HOT WATER BOTTLE KEEP CALM,0.011534947464595706,0.4845814977973568,16.709923664122137
21908,CHOCOLATE THIS WAY METAL SIGN,85152,HAND OVER THE CHOCOLATE   SIGN ,0.007366377341251713,0.3850746268656716,12.373260303984663
21908,CHOCOLATE THIS WAY METAL SIGN,21181,PLEASE ONE PERSON METAL SIGN,0.005253540429419826,0.27462686567164174,7.3761743430088815
21908,CHOCOLATE THIS WAY METAL SIGN,21175,GIN + TONIC DIET METAL SIGN,0.007023755139333029,0.3671641791044776,10.972319290917424
21908,CHOCOLATE THIS WAY METAL SIGN,21166,COOK WITH WINE METAL SIGN ,0.005995888533576976,0.3134328358208955,9.925562063102209
22144,CHRISTMAS CRAFT LITTLE FRIENDS,22141,CHRISTMAS CRAFT TREE TOP ANGEL,0.009079488350845134,0.5844155844155844,32.082400358262426
22144,CHRISTMAS CRAFT LITTLE FRIENDS,22142,CHRISTMAS CRAFT WHITE FAIRY ,0.008793969849246231,0.5660377358490566,35.656305144563596
22144,CHRISTMAS CRAFT LITTLE FRIENDS,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.006795340338053906,0.33055555555555555,6.518793793793793
22141,CHRISTMAS CRAFT TREE TOP ANGEL,22144,CHRISTMAS CRAFT LITTLE FRIENDS,0.009079488350845134,0.6428571428571428,32.08240035826243
22141,CHRISTMAS CRAFT TREE TOP ANGEL,22142,CHRISTMAS CRAFT WHITE FAIRY ,0.007994518044769302,0.5660377358490566,35.656305144563596
22141,CHRISTMAS CRAFT TREE TOP ANGEL,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.005025125628140704,0.27586206896551724,5.440198819509164
22142,CHRISTMAS CRAFT WHITE FAIRY ,22141,CHRISTMAS CRAFT TREE TOP ANGEL,0.007994518044769302,0.5844155844155844,35.6563051445636
22142,CHRISTMAS CRAFT WHITE FAIRY ,22144,CHRISTMAS CRAFT LITTLE FRIENDS,0.008793969849246231,0.6428571428571428,35.6563051445636
22558,CLOTHES PEGS RETROSPOT PACK 24 ,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.006566925536774783,0.222007722007722,2.2203307982862523
22558,CLOTHES PEGS RETROSPOT PACK 24 ,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,0.005082229328460484,0.17181467181467183,4.679344530044375
22558,CLOTHES PEGS RETROSPOT PACK 24 ,21212,PACK OF 72 RETROSPOT CAKE CASES,0.005139333028780265,0.17374517374517376,3.605006496001757
22303,COFFEE MUG APPLES DESIGN,22302,COFFEE MUG PEARS  DESIGN,0.005596162631338511,0.6163522012578617,75.47943880019352
22301,COFFEE MUG CAT + BIRD DESIGN,22300,COFFEE MUG DOG + BALL DESIGN,0.005424851530379168,0.5654761904761904,80.50909794812232
22300,COFFEE MUG DOG + BALL DESIGN,22301,COFFEE MUG CAT + BIRD DESIGN,0.005424851530379168,0.7723577235772356,80.50909794812232
22302,COFFEE MUG PEARS  DESIGN,22303,COFFEE MUG APPLES DESIGN,0.005596162631338511,0.6853146853146853,75.47943880019352
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.00548195523069895,0.19834710743801653,1.9836976273298377
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,22178,VICTORIAN GLASS HANGING T-LIGHT,0.005938784833257195,0.21487603305785122,5.0576735092864125
21166,COOK WITH WINE METAL SIGN ,21181,PLEASE ONE PERSON METAL SIGN,0.01193467336683417,0.5045454545454545,18.797149239442614
21166,COOK WITH WINE METAL SIGN ,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.006452718136135222,0.20433996383363473,2.0436330363532904
21166,COOK WITH WINE METAL SIGN ,82583,HOT BATHS METAL SIGN,0.00708085883965281,0.22423146473779385,9.02699174824884
21166,COOK WITH WINE METAL SIGN ,21165,BEWARE OF THE CAT METAL SIGN ,0.005710370031978072,0.18083182640144665,10.451244039412982
21166,COOK WITH WINE METAL SIGN ,21175,GIN + TONIC DIET METAL SIGN,0.01256281407035176,0.5311004784688995,18.797149239442614
21166,COOK WITH WINE METAL SIGN ,85152,HAND OVER THE CHOCOLATE   SIGN ,0.01182046596619461,0.47727272727272724,16.063107686662995
21166,COOK WITH WINE METAL SIGN ,85150,LADIES & GENTLEMEN METAL SIGN,0.006224303334856099,0.19710669077757687,10.588136100910816
21166,COOK WITH WINE METAL SIGN ,21174,POTTERING IN THE SHED METAL SIGN,0.006110095934216537,0.1934900542495479,9.035727546714888
21166,COOK WITH WINE METAL SIGN ,21908,CHOCOLATE THIS WAY METAL SIGN,0.005995888533576976,0.18987341772151897,9.925562063102209
21166,COOK WITH WINE METAL SIGN ,22413,METAL SIGN TAKE IT OR LEAVE IT ,0.006052992233896756,0.19168173598553345,11.655314446453685
21166,COOK WITH WINE METAL SIGN ,82600,NO SINGING METAL SIGN,0.006509821836455002,0.20614828209764918,8.980270438044856
21166,COOK WITH WINE METAL SIGN ,21169,YOU'RE CONFUSING ME METAL SIGN ,0.005995888533576976,0.18987341772151897,10.015250876925421
22189,CREAM HEART CARD HOLDER,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.007023755139333029,0.3194805194805195,3.1951701068777028
85066,CREAM SWEETHEART MINI CHEST,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.00548195523069895,0.24000000000000002,2.400274129069104
23329,DECORATIVE WICKER HEART LARGE,23332,IVORY WICKER HEART LARGE,0.005767473732297853,0.507537688442211,38.98245614035088
22630,DOLLY GIRL LUNCH BOX,22659,LUNCH BOX I LOVE LONDON,0.006966651439013248,0.2484725050916497,9.297543823002071
22630,DOLLY GIRL LUNCH BOX,22629,SPACEBOY LUNCH BOX ,0.016731384193695752,0.5967413441955194,20.01941459684279
22630,DOLLY GIRL LUNCH BOX,22382,LUNCH BAG SPACEBOY DESIGN ,0.00548195523069895,0.1955193482688391,4.02342517847698
48184,DOORMAT ENGLISH ROSE ,48187,DOORMAT NEW ENGLAND,0.005710370031978072,0.3215434083601286,12.057533548613646
48194,DOORMAT HEARTS,48187,DOORMAT NEW ENGLAND,0.005310644129739607,0.21136363636363634,7.925910064239828
48194,DOORMAT HEARTS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.005139333028780265,0.20454545454545453,2.045688178183895
48194,DOORMAT HEARTS,20685,DOORMAT RED RETROSPOT,0.006566925536774783,0.26136363636363635,9.495850622406639
23284,DOORMAT KEEP CALM AND COME IN,23355,HOT WATER BOTTLE KEEP CALM,0.0051964367291000456,0.1685185185185185,4.676856254035334
23284,DOORMAT KEEP CALM AND COME IN,23301,GARDENERS KNEELING PAD KEEP CALM ,0.005596162631338511,0.1814814814814815,4.592635409976451
23284,DOORMAT KEEP CALM AND COME IN,48138,DOORMAT UNION FLAG,0.005310644129739607,0.1722222222222222,6.389736346516007
48187,DOORMAT NEW ENGLAND,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0051964367291000456,0.1948608137044968,1.9488307079344078
48187,DOORMAT NEW ENGLAND,20685,DOORMAT RED RETROSPOT,0.00548195523069895,0.2055674518201285,7.468666423805167
48187,DOORMAT NEW ENGLAND,48184,DOORMAT ENGLISH ROSE ,0.005710370031978072,0.21413276231263384,12.057533548613646
48187,DOORMAT NEW ENGLAND,48194,DOORMAT HEARTS,0.005310644129739607,0.19914346895074947,7.925910064239829
48187,DOORMAT NEW ENGLAND,21524,DOORMAT SPOTTY HOME SWEET HOME,0.005824577432617634,0.21841541755888652,11.555561306015772
20685,DOORMAT RED RETROSPOT,48138,DOORMAT UNION FLAG,0.005767473732297853,0.2095435684647303,7.774421548632112
20685,DOORMAT RED RETROSPOT,48187,DOORMAT NEW ENGLAND,0.00548195523069895,0.19917012448132781,7.468666423805167
20685,DOORMAT RED RETROSPOT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.005082229328460484,0.18464730290456433,1.8466839340175503
20685,DOORMAT RED RETROSPOT,85099B,JUMBO BAG RED RETROSPOT,0.006052992233896756,0.21991701244813278,2.54036063455917
20685,DOORMAT RED RETROSPOT,48194,DOORMAT HEARTS,0.006566925536774783,0.23858921161825727,9.495850622406639
21524,DOORMAT SPOTTY HOME SWEET HOME,48187,DOORMAT NEW ENGLAND,0.005824577432617634,0.3081570996978852,11.555561306015772
48138,DOORMAT UNION FLAG,20685,DOORMAT RED RETROSPOT,0.005767473732297853,0.21398305084745764,7.774421548632113
48138,DOORMAT UNION FLAG,23284,DOORMAT KEEP CALM AND COME IN,0.005310644129739607,0.19703389830508475,6.389736346516007
DOT,DOTCOM POSTAGE,20712,JUMBO BAG WOODLAND ANIMALS,0.008337140246687986,0.6878980891719745,34.4639606396064
DOT,DOTCOM POSTAGE,22386,JUMBO BAG PINK POLKADOT,0.008222932846048425,0.6712328767123288,25.74289742897429
DOT,DOTCOM POSTAGE,22379,RECYCLING BAG RETROSPOT ,0.005767473732297853,0.3726937269372694,14.90094188613119
DOT,DOTCOM POSTAGE,22502,PICNIC BASKET WICKER SMALL,0.00553905893101873,0.35793357933579334,20.35108065366368
DOT,DOTCOM POSTAGE,21931,JUMBO STORAGE BAG SUKI,0.00873686614892645,0.7261146496815287,33.02007217874376
DOT,DOTCOM POSTAGE,20711,JUMBO BAG TOYS ,0.007708999543170398,0.6078431372549019,36.422140221402216
DOT,DOTCOM POSTAGE,85099B,JUMBO BAG RED RETROSPOT,0.009079488350845134,0.7013888888888888,28.135948727908332
DOT,DOTCOM POSTAGE,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.008965280950205573,0.7450980392156863,36.422140221402216
15056BL,EDWARDIAN PARASOL BLACK,15056N,EDWARDIAN PARASOL NATURAL,0.005995888533576976,0.5097087378640777,30.464230093773814
15056N,EDWARDIAN PARASOL NATURAL,15056BL,EDWARDIAN PARASOL BLACK,0.005995888533576976,0.35836177474402725,30.46423009377381
15056N,EDWARDIAN PARASOL NATURAL,20679,EDWARDIAN PARASOL RED,0.00553905893101873,0.3310580204778157,26.472548194554832
20679,EDWARDIAN PARASOL RED,15056N,EDWARDIAN PARASOL NATURAL,0.00553905893101873,0.4429223744292237,26.472548194554832
21481,FAWN BLUE HOT WATER BOTTLE,22111,SCOTTIE DOG HOT WATER BOTTLE,0.00548195523069895,0.3210702341137124,9.370969899665551
22149,FELTCRAFT 6 FLOWER FRIENDS,22147,FELTCRAFT BUTTERFLY HEARTS,0.006452718136135222,0.2677725118483412,11.841495523959978
22149,FELTCRAFT 6 FLOWER FRIENDS,22150,3 STRIPEY MICE FELTCRAFT,0.005824577432617634,0.24170616113744076,12.37648623929492
22147,FELTCRAFT BUTTERFLY HEARTS,20972,PINK CREAM FELT CRAFT TRINKET BOX ,0.005310644129739607,0.23484848484848483,8.825464949928469
22147,FELTCRAFT BUTTERFLY HEARTS,20971,PINK BLUE FELT CRAFT TRINKET BOX,0.0051964367291000456,0.22979797979797978,10.67432950191571
22147,FELTCRAFT BUTTERFLY HEARTS,22150,3 STRIPEY MICE FELTCRAFT,0.0061671996345363175,0.2727272727272727,13.964912280701753
22147,FELTCRAFT BUTTERFLY HEARTS,22149,FELTCRAFT 6 FLOWER FRIENDS,0.006452718136135222,0.28535353535353536,11.84149552395998
22569,FELTCRAFT CUSHION BUTTERFLY,22570,FELTCRAFT CUSHION RABBIT,0.009193695751484696,0.7401574803149605,43.641878098571006
22569,FELTCRAFT CUSHION BUTTERFLY,22568,FELTCRAFT CUSHION OWL,0.007252169940612152,0.5838509316770186,42.25391447199548
22568,FELTCRAFT CUSHION OWL,22570,FELTCRAFT CUSHION RABBIT,0.008622658748286889,0.7401574803149605,43.641878098571006
22568,FELTCRAFT CUSHION OWL,22569,FELTCRAFT CUSHION BUTTERFLY,0.007252169940612152,0.6225165562913907,42.25391447199548
22570,FELTCRAFT CUSHION RABBIT,22568,FELTCRAFT CUSHION OWL,0.008622658748286889,0.5838509316770186,43.641878098571006
22570,FELTCRAFT CUSHION RABBIT,22569,FELTCRAFT CUSHION BUTTERFLY,0.009193695751484696,0.6225165562913907,43.641878098571006
22274,FELTCRAFT DOLL EMILY,22271,FELTCRAFT DOLL ROSIE,0.00548195523069895,0.4948453608247423,42.271863213477495
22274,FELTCRAFT DOLL EMILY,22273,FELTCRAFT DOLL MOLLY,0.005310644129739607,0.47938144329896903,35.42163643481665
22273,FELTCRAFT DOLL MOLLY,22274,FELTCRAFT DOLL EMILY,0.005310644129739607,0.3924050632911392,35.42163643481665
22273,FELTCRAFT DOLL MOLLY,22271,FELTCRAFT DOLL ROSIE,0.005424851530379168,0.4008438818565401,34.2418441905938
22271,FELTCRAFT DOLL ROSIE,22274,FELTCRAFT DOLL EMILY,0.00548195523069895,0.4682926829268293,42.271863213477495
22271,FELTCRAFT DOLL ROSIE,22273,FELTCRAFT DOLL MOLLY,0.005424851530379168,0.46341463414634143,34.2418441905938
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,20972,PINK CREAM FELT CRAFT TRINKET BOX ,0.005082229328460484,0.2680722891566265,10.073995553027562
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,22751,FELTCRAFT PRINCESS OLIVIA DOLL,0.007023755139333029,0.5195530726256983,46.184839633610295
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,22750,FELTCRAFT PRINCESS LOLA DOLL,0.01022156235724075,0.7560975609756097,43.69894550430652
22750,FELTCRAFT PRINCESS LOLA DOLL,22751,FELTCRAFT PRINCESS OLIVIA DOLL,0.006966651439013248,0.5195530726256983,46.184839633610295
22750,FELTCRAFT PRINCESS LOLA DOLL,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,0.01022156235724075,0.7622950819672131,43.69894550430653
